Ano,Trimestre,Categoria,Tipo,CNPJ IF,Instituição financeira,Irregularidade,Quantidade de reclamações procedentes,Unnamed: 8
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",76,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Irregularidades relativas a operações de crédito de saldo devedor de fatura de cartão de crédito (rotativo e parcelamento) e respectiva cobrança de encargos,36,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Limites de transação,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Outras irregularidades relacionadas a cartões de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Recusa de produtos ou serviços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO CSF S.A. (conglomerado),"Terminais eletrônicos, internet e aplicativos",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",2,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",4,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",5,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Pix - diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Pix - iniciação,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Recusa de produtos ou serviços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DA AMAZONIA S.A. (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Ausência de título adequado relativo a cartão de crédito consignado,6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Cartões de débito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Cobrança irregular de tarifa em operação de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Cobranças diversas,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Crédito consignado,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de instituições financeiras,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas a operações no mercado de câmbio,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),9,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",16,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",16,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Irregularidades relativas a operações de crédito de saldo devedor de fatura de cartão de crédito (rotativo e parcelamento) e respectiva cobrança de encargos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Limites de transação,6,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta-salário ou não cumprimento das regras aplicáveis,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,19,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Pix - Bloqueio ou devolução de valores,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Reclamações relacionadas a assuntos diversos,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Recusa de produtos ou serviços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),Restrições cadastrais,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Terminais eletrônicos, internet e aplicativos",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DAYCOVAL S.A (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) em instituições financeiras",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DE LAGE LANDEN BRASIL S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",5,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DE LAGE LANDEN BRASIL S.A. (conglomerado),Renegociação de dívida (exceto cartão de crédito),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pós-paga não atendido - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Cobrança irregular de tarifa em conta de pagamento pós-paga - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Cobranças diversas de IPs,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Descumprimento de ordem judicial,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",20,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Débito em conta-salário não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,3,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",5,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relativas a operações de crédito de saldo devedor de fatura de cartão de crédito (rotativo e parcelamento) e respectiva cobrança de encargos,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Irregularidades relativas a operações de crédito de saldo devedor de fatura de cartão de crédito (rotativo e parcelamento) e respectiva cobrança de encargos - instituições de pagamento,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Juros e preços,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Limites de transação,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Limites de transação - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento,0,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,1,
2026,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado, ,BCO DO EST. DE SE S.A. (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,1,
